index,gc_collection_count,gc_collection_time,memory_heap_usage_used,memory_non_heap_usage_used,network_request_FetchConsumer_TotalTimeMs,network_request_FetchFollower_TotalTimeMs,network_request_Fetch_MessageConversionsTimeMs,network_request_Produce_TotalTimeMs,network_socket_FetchConsumer_NetworkProcessorAvgIdlePercent,network_socket_FetchConsumer_RequestHandlerAvgIdlePercent,os_open_fd_count,os_process_cpu_time,server_broker_topics_TotalFetchRequestsPerSec,server_broker_topics_TotalProduceRequestsPerSec,server_broker_topics_AllTopicsBytesIn,server_broker_topics_AllTopicsBytesOut,server_replica_fetcher_MinFetchRate,server_replica_manager_LeaderCount,server_replica_manager_PartitionCount,threading_daemon_thread_count,threading_peak_thread_count,threading_thread_count
417,46407086010286.09,63830007785526.52,417.5763300115412,61.461890480735086,1.0116133592370993,44.9972194664132,46.00880719543442,11.249304564883628,0.9982282278277196,0.9950388394097103,199.0,279034587.6905715,12816.81894576009,45.001110943890424,0.5898633890061221,0.7516071415646807,10.322830906220188,4.0,11.0,46.0,83.0,83.0
754,24406070005487.695,29242710255128.426,485.54715525309246,63.872602780659996,1.4950381011590628,69.93293469927501,71.42827126930881,11.655511292871573,0.9984760231785945,0.9955434140252667,238.06666666666666,280063602.74743414,1409.8500840336133,34.96135084390043,0.8655731572297126,1.064180819817566,10.729745792430768,3.0,8.0,49.0,98.0,98.0
89,58179758269084.516,57172512516701.42,366.66851472854614,63.77092498540878,0.9553109145482539,52.352775632043276,53.297691295494815,8.725472984090619,0.9697536623012392,0.9957929397777218,232.125,245836980.8721426,6.692730470907918,26.17503651434808,0.6835757069037969,0.7953228724723356,8.05414354560007,3.0,8.0,49.0,97.0,97.0
418,73893527982214.31,67378130536253.63,399.26269849141437,63.06956156094869,1.0396922436729512,69.13228029623495,70.22838836659075,17.297176422095465,0.9983463117157035,0.9882783417445257,229.08333333333334,364321145.5447642,23.32641462111792,69.13502974893937,0.6132836442377474,0.783067053589456,15.071640571884823,4.0,11.0,34.0,81.0,81.0
755,29716241498590.035,25676870248856.41,291.66829572405135,43.970306805201936,1.1431543473155477,34.27194264479003,35.44399018582444,17.149768316088192,0.9970286941809446,0.9954894522667059,174.57142857142858,209965675.87609974,3366.2450802285944,68.60420806244157,0.6813111345226643,0.8492290169267128,15.490614154804096,4.0,13.0,45.5,77.07142857142857,77.07142857142857
90,65204358504779.04,53682027868888.195,275.9999375343323,64.22771072387695,1.5713492818443662,27.89915330861595,29.47622041596928,13.95513525803795,0.9659548828497346,0.9908169986338455,194.0,253584528.46323642,0.0,41.83357366723321,0.4730373498490352,0.5997078276682233,12.646006025243961,3.0,10.0,34.0,71.0,71.0
419,63675879471799.484,57167976293492.68,306.37038949819714,62.506122222313515,0.7525184149704283,47.528691419871265,48.28121619905173,11.882175824334968,0.9966480767858029,0.9946422132811834,188.07692307692307,259051140.08171654,944.4214936879146,23.78936354130993,0.4994590454471197,0.5872058122252665,10.391249829984208,2.0,6.0,41.0,76.0,76.0
756,25159513661908.4,22898281681785.133,237.8341875076294,70.03527212142944,2.870351737947831,1162.4812076704181,1165.324296863676,209.95511409402388,0.9526688437169692,0.9585972265602662,211.0,593634924.5988829,6174.020219953708,584.510460202425,0.6272366763846966,0.8307313567294414,172.9408477295692,3.0,8.0,33.0,74.0,74.0
91,62689761355813.414,60136003658600.586,378.3854808807373,64.48161119222641,3.419372833788745,115.93087637572268,119.34656255127575,29.071785343739634,0.9240006161299167,0.9947121152417013,168.0,315967150.17460006,9689.693272319957,145.1298176559999,0.5127992362613107,0.7074568649078801,26.803473581058977,5.0,13.0,51.0,77.0,77.0
420,69026970145922.81,71260890322740.83,204.4839973449707,60.13798578580221,0.7056079123793565,22.209772181333108,22.915422881099335,11.104935221336026,0.9974292522518707,0.9957447084417894,166.0,242754327.36387703,6629.751743706117,22.208300196924956,0.5411746990850648,0.6288654982176954,10.181171702569008,2.0,6.0,47.0,76.0,76.0
757,29678112732465.734,24976556551299.04,449.8545489311218,61.66529983282089,1.305842921500883,20.991098964820118,22.296995975567675,10.495561464055754,0.9671585582945488,0.9951109563918108,221.0,215924557.40966612,10.611098839838668,42.02474331753052,0.7059537178588187,0.8232149064266404,9.768843131748374,4.0,13.0,46.0,91.0,91.0
92,65706142434466.125,64728857833009.97,339.3544249534607,63.05067867040634,0.9854170959550044,99.80955727061331,100.8032233907457,25.030020152704637,0.9648673725271383,0.995575574796322,212.0,319611607.4512712,0.0,50.05940748600055,0.5256732559598133,0.5964041882728008,21.451773716809058,2.0,6.0,49.0,92.0,92.0
421,63186261735310.95,68846749139132.805,210.41255892240085,60.85546464186449,1.0898580754461737,31.38790130748396,32.47766666989316,15.707324563282254,0.9920127456485137,0.9621947955745185,181.07692307692307,241994551.2977274,3104.7484468782573,15.707961782982462,0.5968252479063504,0.863857823044947,14.142473328862831,1.0,3.0,29.0,64.0,64.0
758,19847436057573.137,19901520879235.83,200.7445200139826,62.71738147735596,1.32322404598238,89.17919575939759,90.49283686725018,14.869831149454809,0.9982838936645293,0.9939673142342079,245.0,287849455.1723751,7902.112712975099,44.58232951589891,0.6752550748735305,1.0327066791458916,13.695444069074155,3.0,10.0,39.0,89.0,89.0
93,58620595615018.336,64253305530113.28,384.4347257614136,59.06813997030258,0.8207956930272894,80.44361031651209,81.24314102092214,40.326922448746146,0.9651294117373757,0.9953725213277281,181.0625,332839405.6932868,3286.495410059931,40.32163449514797,0.5115926807446364,0.6256074820955152,30.793073444813302,1.0,3.0,47.0,82.0,82.0
422,72051068231754.36,73485086251021.27,340.19388169508716,62.175249539888824,0.6839030545175,69.74083470077211,70.42357205834985,34.89538726565758,0.9980019376171148,0.9960113366365861,194.0,324326985.1728497,6198.374246118377,34.89539273659612,0.47647489629148343,0.6193566952918796,29.426493413464794,1.0,4.0,50.0,90.0,90.0
759,40561023556896.734,38356322461014.22,215.5634062025282,48.535520765516495,1.9488172464595825,306.0072883795904,308.16203564725896,30.636903350165856,0.9898875087657429,0.9863603109740142,229.0,296491009.355765,0.0,153.27638489910902,0.8158632845928577,1.50672332435023,27.389500148963165,5.0,13.0,35.0,78.0,78.0
94,50400470590403.5,58636743417377.65,354.7738784790039,57.972981198628744,0.8291823687446036,27.65397812196612,28.48214408336519,13.82699578449552,0.9689149872096716,0.9952706181052638,181.06666666666666,211663299.9947475,2071.2612345679,13.842796659911679,0.6053742200455582,0.7104772972816567,12.262040659028013,1.0,3.0,44.0,79.0,79.0
423,53962284235453.02,58504963557598.555,398.87087949117023,64.21019109090169,1.17800739516197,221.9519711503411,223.15845442046802,111.40320253194858,0.9931166417131694,0.9926593151569252,196.0,433394089.5964513,25721.621990769923,401.89706541176355,0.4319016635409694,0.47786643264618917,89.08219866159259,4.0,12.0,44.0,81.0,81.0
760,25631031756289.027,30074190998894.37,340.3686828613281,59.590717792510986,1.7095224395458126,109.08834698234725,110.79652676419526,10.908764649599219,0.9550432583300331,0.9933605494423752,219.0,287505591.6891604,23.581336407621,54.61853668751812,0.8111294371598989,1.1555312892616314,10.055858022140464,5.0,14.0,39.0,77.0,77.0
95,63435150437237.86,58642355851613.57,307.9903345743815,63.13842010498047,1.1720136906828245,77.17281175119545,78.3356001978278,9.651154532752342,0.9979955968526826,0.9946104949018348,211.06666666666666,285756104.78119355,5.1672317577508,38.5573039862868,0.5595432761430745,0.6959523975990679,8.77038532768907,4.0,12.0,41.0,79.0,79.0
761,27576129564881.176,28234295326756.293,237.3282985687256,70.01927328109741,1.9974486610639324,166.40791164654337,168.40675245659313,20.814321952233595,0.9971744817404075,0.9795809568899421,246.125,310025837.71969867,10.726945928693688,83.3503611509224,0.676545536607113,0.778619560984501,18.86277488163665,4.0,13.0,33.0,81.0,81.0
424,47878255742955.85,64668869307204.44,475.6562856038411,53.7330314318339,2.672382333429987,1493.8964502912415,1496.7197928909618,278.40226385121144,0.98218552501495,0.9644987803173231,240.08333333333334,945861800.7471256,50089.685653165885,749.6692593244751,0.3207273562860993,0.40644523508556696,109.58057620824157,5.0,14.0,35.0,81.0,81.0
96,63317795274349.95,53633475967458.65,369.44634399414065,62.256698544820146,1.8756537537923914,594.889165909992,596.719661965284,163.480894621197,0.9941332202555851,0.9842215661579181,235.13333333333333,465282171.0227019,13288.553756578203,298.85243991504615,0.24276617974256715,0.32934671083892936,118.22507769891165,2.0,7.0,36.0,86.0,86.0
762,32025859165914.223,35375548776459.35,311.41715478897095,64.30148649215698,1.2255229076442973,267.89862044470766,269.17157706262026,67.05282310781081,0.9809303845757631,0.9912057579961691,183.0,324241934.35995394,5816.0368844550785,134.1369315216823,0.8731289106619978,0.9860945517712025,52.47079615112855,2.0,5.0,38.0,72.0,72.0
425,58993730149445.445,70267006932121.22,276.47559121938855,57.205305099487305,0.8397369076988136,83.87911154329943,84.71492877777608,13.979850812080164,0.9986745248002202,0.9951883234062886,238.0,318197709.59390086,0.0,55.95774804464832,0.5868593580931659,0.6789772862955655,12.345492991015968,4.0,10.0,50.0,99.0,99.0
97,66659197866521.54,66955784725730.48,266.42706502278645,65.49732100168863,1.9903135164686574,894.211647524524,896.1892484822171,319.30768839528207,0.9726111564367061,0.9896609835209088,223.0,593195350.4239963,71104.14420593852,552.3638841873885,0.20819197720020596,0.23569804738230773,122.22668727383429,4.0,11.0,45.0,90.0,90.0
763,27820052583476.234,29395997855842.4,257.9856925010681,64.64249992370605,1.1090506281270933,86.79805519981309,87.90383456958612,14.466343459927948,0.9584618829013616,0.9855366000599044,196.0,288748845.6390217,11005.66780115257,43.360646172561616,0.680376300687421,0.8192962875908718,13.142302631641531,3.0,10.0,33.0,67.0,67.0
426,62744765492623.13,55167219883101.41,345.7235921223958,59.07226872444153,2.054704811780084,771.9796715549563,774.082703980384,223.37095872484667,0.9846686510710169,0.9150258490590485,201.0,650112094.1562084,30310.322187557013,562.1806485631707,0.3087159573788603,0.36153061993731916,148.72276498070568,4.0,13.0,30.0,67.0,67.0
98,61992657060915.67,65428449706618.87,498.7117034912109,62.85830020904541,1.173817046529546,90.99073408351705,92.16456691100178,11.386391427479657,0.9835002224213479,0.9956467463096532,191.0,297942921.29004985,0.0,56.90765722107088,0.6314475915618301,0.7189747382785945,10.465013565173034,5.0,13.0,48.0,79.0,79.0
764,28961831837492.914,27089841375858.883,333.86006634051984,61.22105994591346,1.115507420549528,66.79749847442336,67.9114724612001,33.41294109820646,0.9559066029027853,0.9917312804241826,172.07692307692307,289234002.2259381,5.394347337297232,33.40198232631617,0.7404373283115546,1.0906070925198708,31.104452333449203,1.0,3.0,35.0,67.0,67.0
427,58704919552804.68,74415790968112.48,388.3356176523062,60.82368586613582,0.797188114814701,23.75692403547359,24.55412493521341,11.878463947430353,0.9896222257156057,0.9961049279296099,164.0,233750819.54799038,0.0,23.755974526602497,0.4288535961164645,0.5132360437289682,10.802973107214509,2.0,7.0,48.0,77.0,77.0
99,57568933782752.9,60837530094429.4,477.87669474283854,63.51114699045817,2.1022741545725907,71.82577690866826,73.92104291440175,11.977411712931163,0.9983542091536439,0.9949918011976808,212.13333333333333,281229055.978252,1110.1182998478514,35.939914953714215,0.7163288186562616,0.996069425084763,11.153753105826267,3.0,7.0,45.0,87.0,87.0
765,39803820588131.95,41825450329179.62,483.12897338867185,59.25792630513509,1.2000840143545826,26.830225953114994,28.03018906241668,13.415075710340385,0.9985248310032824,0.995449625982129,218.06666666666666,216984652.002531,17.5981590760828,67.08287134274879,0.8550801764838938,0.9731514744202442,12.204372876720106,5.0,13.0,47.0,90.0,90.0
428,54962791059290.766,46419184051836.055,233.17690746600812,61.980386587289665,0.4851794818000116,97.50376091206603,98.02648945744812,48.77187444144928,0.9208702805661813,0.9127300980864195,190.15384615384616,328676708.6369101,7159.9098932186025,48.78434666665725,0.35540619709138327,0.38509655828591755,42.323212630448126,1.0,5.0,31.384615384615383,71.07692307692308,71.07692307692308
100,56929796678603.49,51927592305248.67,303.85027364095055,54.938207944234215,2.0406591955505156,65.99046430991741,68.03120026826296,11.011250693135871,0.9974381935350352,0.9958234380859664,209.06666666666666,312527984.7580828,13.045991835431426,33.031338031482086,0.4914171570258264,0.6174625797273602,10.070913745960741,3.0,10.0,48.0,87.0,87.0
766,33638562250474.953,23871751338962.61,401.18052978515624,50.85749454498291,1.5136746711135758,61.54059997612999,63.05360916578419,15.38507201117143,0.9289771775130083,0.9284626318308483,207.2,257034245.77257496,6799.6915349941255,30.77446708069799,0.564943062926923,0.677897190765808,14.204342905078073,2.0,8.0,38.266666666666666,79.33333333333333,79.33333333333333
429,57666368055303.35,65555500368452.516,477.9770550198025,53.638447019788956,1.1434411178140778,129.00084188311766,130.14653712231387,16.12510939274929,0.9988152549554852,0.9935862274900994,265.0,348217423.58761823,3127.7434750186444,64.42886386029396,0.5463698205505815,0.8964204597195162,14.564790419722357,4.0,12.0,41.0,97.0,97.0
101,55000767078174.91,57271777554199.25,352.2232985496521,56.12352991104126,1.019337484059755,29.44611201737133,30.465455906215787,14.740361668608436,0.9642797248449346,0.9953708974164903,191.0,236020374.7790715,11.097515468492062,29.457518510077456,0.4849312533645866,0.5615399486649526,13.352468940477912,2.0,7.0,44.0,81.0,81.0
767,34181073941601.61,34449555562898.89,440.8232493400574,58.44329583644867,1.5045426794963732,64.13173888535769,65.63622262050997,10.68661334927937,0.9659850175568011,0.9940171476011774,210.0,289857604.8415186,2427.9672891133077,32.057187086099304,0.7835523846137713,0.9920809193385072,9.90388042033214,3.0,9.0,44.0,84.6875,84.6875
430,69277779958980.94,61163115999862.69,194.0259290422712,57.362196172986714,1.0290807244660178,24.09532594525553,25.12329722428191,12.047109612256891,0.9619505036900531,0.9952630697146988,223.0,232038430.07866016,3.5939864274399858,12.059700286973435,0.5747237558331725,0.7098988741648585,10.78427476330782,1.0,3.0,50.0,99.0,99.0
102,63814911233135.914,58839153624332.13,243.6322998046875,67.4721455891927,1.2176084178589952,21.22471159851361,22.442302343508327,10.618191684907147,0.9977061966311539,0.9943031117025715,182.0,221258859.41260394,4.430738708069559,31.860248436266357,0.5140017605877849,0.5738095345542508,9.746448652905437,3.0,10.0,39.0,72.0,72.0
768,40413068907683.83,39619050475599.8,373.90576696395874,59.841086745262146,1.3535316092288363,72.45703931708653,73.81538430752823,12.076229038590219,0.9671783274987483,0.9956677409542094,247.0,269946906.6017252,1215.1087978434557,36.186629288550506,0.8632889225799496,1.0046261663923546,11.2220956428255,3.0,8.0,51.0,104.0,104.0
431,47352560979541.88,48832312179608.24,316.94493220402643,62.89764220897968,1.5134946769313113,71.16915634406959,72.68273362042284,11.861529510423194,0.9922940627045745,0.995041271658166,190.0,303786975.7484113,1322.809690218876,35.54662500921589,0.6480508113985578,0.8776915442913069,10.511541554305394,3.0,8.0,42.0,76.0,76.0
103,60460305326789.914,62982752010400.23,236.8505071004232,66.28521321614583,1.3218440139694685,43.7346969148431,45.05479407862468,21.8735492166409,0.9930132266022872,0.9903598998925708,159.0,263494434.32372063,6.012779661001327,43.72762503116918,0.6469665120806668,0.7561266690730359,19.151955676985903,2.0,5.0,34.0,61.0,61.0
769,19145202408363.145,26069079543034.145,342.7892322540283,63.248078763484955,2.781470059635531,58.54909512939837,61.33096910940445,9.758156036599289,0.9667846648738221,0.9956631203116454,231.0625,278995050.0963386,1627.0055961554656,29.27669943863364,0.7555195715471319,0.9479782724463628,9.008548351776648,3.0,9.0,49.0,96.0,96.0
432,67508422867657.984,68360080310345.34,411.95482635498047,60.64282277914194,1.154343252022215,18.784047206590287,19.938157501553,9.39200370306492,0.9889345858082,0.9902402785850022,199.0,242245609.14068392,0.0,37.563730470972864,0.4825594562630488,0.6043915212845855,8.451972668284572,4.0,12.0,32.0,71.0,71.0
104,60557039505983.18,56867525657567.32,256.61497599283854,55.06676057179769,2.6264680505671367,84.96367103240053,87.59012610120836,14.173863789394412,0.9982530106600421,0.986948692146326,220.0,301783275.744621,3808.9242366221024,70.798557970847,0.5896399275054883,0.7220080785201197,12.66702011079132,5.0,13.0,33.733333333333334,76.0,75.73333333333333
770,42955106081189.0,37380126872929.08,345.0356593132019,55.46428680419922,1.1938456386593033,55.44730023101744,56.64142176918228,9.250987057646162,0.998713404486278,0.9942072667269073,227.0,273159784.49565506,9619.963302752312,27.7530528553932,0.6834609876685651,0.7870014929649686,8.645729657026298,3.0,10.0,39.0,84.0,84.0
433,63328218413002.375,66768675138225.664,321.8607224684495,65.27755502554086,0.8045259952299635,33.087828004571065,33.89235798372163,8.271956912816206,0.99421748947422,0.9959655397712527,160.0,221488704.4916204,4165.618815364336,16.516208515295716,0.6802876141398246,0.7933380041723415,7.693703415307657,2.0,4.0,48.0,75.0,75.0
105,55224316516988.72,59282020527556.61,298.08052015304565,62.13479942083359,1.028383993165364,52.036550086757615,53.06678770969485,26.04346617392448,0.9646868500219161,0.9955725638377334,187.0625,258321451.37377977,4152.792521488174,26.055346351266998,0.525992799700155,0.6183973072326477,21.797408428465875,1.0,3.0,51.0,88.0,88.0
771,27775187761017.75,27696426127280.426,315.48939514160156,62.46183638139205,1.3121822548307482,59.25264603228268,60.58609254600561,29.635524675695027,0.9956149714168632,0.9956034404666134,190.0909090909091,283601976.0430503,0.0,59.36002680568177,0.7416850516854279,1.1743694056956218,26.452184094025508,2.0,6.0,49.0,86.0,86.0
434,57912081344875.38,66278366318902.234,253.8682667658879,62.55560412773719,2.3935434087926315,52.054533163659215,54.448162071053055,26.027174599226786,0.985790742149151,0.9907462270350487,164.0,298718063.829033,14233.293675260615,130.09642583646573,0.6524749437180509,0.869018939014253,22.7867431220098,5.0,13.0,35.0,61.0,61.0
106,60491452455515.055,63543463227213.01,346.49227435772235,58.76280381129338,1.107542783562356,239.81356508945876,241.06634075030246,30.029335520168516,0.997589534301173,0.9336554072446988,245.0,332177834.32061297,23709.2537877049,120.05861471474638,0.5332635662390847,0.7127291063843247,25.765307418463756,4.0,11.0,29.0,79.0,79.0
772,26457589771715.477,28053278806845.285,391.404100894928,64.01977103948593,1.0903229077390724,48.190937478012245,49.281628037331515,12.054014475649101,0.966988021192269,0.9932145408817978,241.125,256959542.0106492,18.300751909589486,48.155691057819965,0.8349081143578334,0.9579620649444486,11.090240089427581,4.0,11.0,38.0,88.0,88.0
435,72200164610895.05,61120791402956.7,406.1774438711313,63.97321253556471,0.8515635317802085,52.00470211984836,52.8570186599359,26.002353664775764,0.9981558418801749,0.9940909418039069,224.07692307692307,290243956.19164026,0.0,129.9070567547115,0.6055117348846211,0.7044806286881228,22.355305332432017,5.0,13.0,42.0,87.0,87.0
107,46528289940307.63,53083194022314.055,351.12463022867837,56.196533648173016,1.4908458601767414,121.05162304191562,122.54244900141741,15.192517848243702,0.99772661269391,0.9950637888425367,216.53333333333333,308719101.10407543,16.0891367171368,60.75736344960752,0.5307357788200873,0.6133277859970735,13.585255491458009,4.0,12.0,51.0,95.0,95.0
773,38638001746264.64,36463733206717.875,338.20423221588135,66.64383935928345,1.3314920181709118,100.81649080662984,102.15049351355071,12.605038275478481,0.9663353344603172,0.9954533896580499,245.0,283967203.79282224,1329.836398224475,50.46043358416521,0.8200648226463454,1.0288129999730398,11.640848381521618,4.0,11.0,49.0,99.0,99.0
108,56604408978173.086,53481578003671.52,242.53704681396485,59.51213830312093,1.23658061732261,26.581848092881703,27.818425432213143,13.331503135605066,0.9323941772338861,0.9262525153963591,195.13333333333333,223062201.7069802,7.141924980720867,53.326439470531604,0.4968279836644316,0.616244449142888,11.958374758566931,4.0,13.0,32.666666666666664,70.93333333333334,70.93333333333334
436,76466626534012.05,80702111908386.89,390.0176188151042,65.43957765897115,2.404290182312377,976.7638314683404,979.0577263376081,135.49153539879157,0.9339560326771857,0.9615920841730836,210.08333333333334,684607766.4678384,30187.360606026883,489.3469864918613,0.35472392175416206,0.50057945402193,96.92532403267863,4.0,13.0,33.0,70.0,70.0
774,18726230563840.285,20017174049245.707,264.74744987487793,60.131590366363525,0.8213977016119878,135.08349358521457,135.90748177474512,33.793202807394024,0.9636089243277439,0.9942906477855686,202.1875,305213476.26290137,4710.62907180293,67.59919394178998,0.5496256673110735,0.6217085660575539,30.17404457783474,2.0,8.0,43.0,82.0,82.0
109,63104809410679.45,60255711968735.195,287.38647530295634,68.97755986993963,0.7866136699321298,152.43660930960354,153.29966256074363,76.45248666039556,0.9978088857878992,0.9935551994489177,219.0,360249849.1836558,5351.7149078105085,76.43956787069395,0.37328171224251533,0.6417535063039016,57.071241966476286,1.0,4.0,41.0,88.0,88.0
437,78664617553312.89,66360157902110.04,386.31658935546875,61.254294688885025,0.9242174148860355,54.77282304226943,55.697016610715536,27.39300650083227,0.9972992761195852,0.995774433065807,178.0,301587012.9981521,2133.644934218755,27.392883736672754,0.6310611123797553,0.7177954233521373,24.18610700251022,1.0,3.0,51.0,86.0,86.0
775,28976767123782.0,30569749752222.582,258.65702692667645,59.187273581822716,0.8719232954775057,21.04793318651881,21.936122644677482,10.523961160070787,0.9980892046442983,0.9931187978664595,180.0,172595251.27442598,1.8531865092042,10.507182269824455,0.6034010145719252,0.8476955724842982,9.735924931785634,1.0,4.0,34.0,68.0,68.0
110,58752643665063.77,55359825273742.38,389.7846979777018,65.31412862141927,1.3434308751337334,383.4876904816189,384.82906302621615,48.56371930904136,0.9957941701830542,0.9127638270832849,236.0,326908437.1638147,8158.399716994013,192.13453147557667,0.4776061853858023,0.5671393813636293,43.61005105256547,4.0,11.0,29.0,76.0,76.0
438,68777040957116.13,59545726558276.34,196.90764265794022,66.10225325364333,0.8637129568171181,48.06572121679241,48.929407891472124,12.016426216675818,0.9726456155503213,0.9942302844549177,163.07692307692307,275378432.1651353,5.661777489181,36.0487781580323,0.629336086919105,0.7620754740749031,10.783571727415282,3.0,8.0,38.0,64.0,64.0
776,31159799806494.92,27951795175295.152,382.01276632455676,61.29330671750582,0.8016555598009563,24.101513199702953,24.93920486550975,12.052850326671084,0.959104622902239,0.9950209055498285,210.0,198951808.83426052,1.7403625318964617,12.053812157461369,0.5840530199281548,0.782851657946363,11.36610999577103,1.0,4.0,43.0,87.0,87.0
111,41045799940379.71,31255771372485.81,298.8378459385463,46.69352013724191,1.0809086855598182,95.90464715722273,96.98334814714246,24.00475239729256,0.998128617755602,0.9824378299881177,180.0,264107821.3334143,3601.5266509370017,48.04392218047065,0.653594671958147,0.8199921717341115,20.658786802361963,2.0,5.0,32.0,75.0,75.0
439,60803911050649.16,49235668135386.695,334.29659843444824,66.24230257670085,0.8058990593232608,39.03047519590398,39.83635849471961,9.757611239160047,0.9970919414124672,0.9928475985971722,224.08333333333334,259164461.45107725,5.0019755849269005,29.22902640419537,0.5205383136828637,0.5672267770455576,9.048997801070556,3.0,9.0,36.0,82.0,82.0
777,47039962597358.375,40951227988975.45,281.8894724845886,61.830916345119476,1.1854984667489736,36.11188853304425,37.3209519228398,18.055918623373145,0.9656133257951934,0.9485745691358074,183.0,235569494.98243514,1971.8470558755364,36.107141647169215,0.9233788498823094,1.0925088316762062,16.25949208361062,2.0,5.0,29.0,64.0,64.0
112,53489950942026.945,51670013085653.77,410.1140104021345,58.12842600686209,1.0608855134947832,89.79636677488317,90.85728105075917,14.997838216034685,0.9985288673610826,0.9947412684558338,200.57142857142858,272994105.51769704,19.72273925992658,44.99585382224566,0.5352320840389172,0.6291679253231841,13.61546988988647,3.0,9.0,43.0,85.0,85.0
440,52794895004021.11,60948004648232.53,532.4905865009015,51.36398117358868,1.24692535866629,51.35084337555857,52.59779517342045,12.837714517429568,0.9989258191933786,0.9960354566403375,211.07692307692307,287490862.3255241,4683.945538028915,25.70227448718879,0.43643775739603374,0.5437029664171346,11.843334981400947,2.0,7.0,51.0,94.0,94.0
778,28106618098179.766,27614859893480.785,198.12084579467773,60.386640548706055,1.4794960091618348,21.61766304303519,23.12979758365678,10.824933091057076,0.9528349497709073,0.9941679681912744,187.08333333333334,200508386.46900627,11.124695221926052,32.477465394185565,0.7628613064107849,1.2275195991466192,9.94592032439788,3.0,9.0,40.0,75.0,75.0
113,67289503191573.48,65092513746703.195,305.37819879705256,65.2622236772017,0.862127720967202,26.144214186921122,27.04566856094751,13.091398393753316,0.974410770555518,0.9961066120169382,152.1818181818182,224983301.69376233,1519.1249547265454,26.170420327604987,0.49993963722915996,0.7501298274797424,11.874952074274,2.0,7.0,51.0,76.0,76.0
441,69771943396617.305,71306780789008.27,335.4630455603966,66.07728576660156,0.675655848216572,25.532401610572297,26.207885472402246,12.766165498093105,0.9805537035006532,0.9897699876727396,165.0,203643972.5148929,1.998317742842623,12.76519326831276,0.4098221361291392,0.529328761444476,11.631010702922483,1.0,4.0,32.0,61.0,61.0
779,38054249413160.68,36134749440538.375,296.45970821380615,62.81847661733627,1.631063765612657,80.45941854853153,82.09044013886543,13.409901732376625,0.9975134195369233,0.9945547280505351,210.125,263569486.07399887,7757.991410288163,40.26642882860001,0.7587993259583501,0.8698734904712311,12.424218394817887,3.0,9.0,42.0,82.0,82.0
114,57455419840336.28,51678237460248.66,370.5384669303894,63.18946593999863,0.9428396244141334,36.69860737454594,37.6426043321488,18.438965618296884,0.9986501320445951,0.9946823476263758,212.0,266146972.11032298,3883.6148148148127,55.36092969602893,0.46808499861771113,0.5572555493001677,16.63142260903536,3.0,10.0,42.0,85.0,85.0
442,34862701533653.977,40634778887907.48,637.6274684559215,44.73288371346214,0.9800504650928752,69.03597531723379,70.01602806045138,8.62949874643719,0.999082307244193,0.9940784189989249,235.0909090909091,308939376.94394064,25.707967687661064,34.520370851904914,0.4660435385528558,0.6557974536197135,7.7117168167167085,4.0,12.0,38.0,85.0,85.0
780,38899634281055.45,43153015112689.17,372.1207137107849,65.07351821660995,1.9883877969169843,439.2472656222016,441.38444957087705,54.99071247923365,0.9521891607839612,0.9918902138469194,208.0,359071679.5436077,2128.148238428458,219.93625420425337,0.6697666395133303,0.7790006540905954,49.94752404382946,4.0,12.0,42.0,79.0,79.0
115,56835726007503.96,61886773144257.234,427.658018384661,68.50108446393695,1.08446048159526,63.7960664029208,64.8804662218795,15.965926742430423,0.998869053941408,0.9916200437210144,222.14285714285714,295187340.83961827,2915.7483489746287,31.931607958567632,0.6685043875099071,0.9072937204604052,14.690483372698363,2.0,5.0,35.0,82.0,82.0
443,73594220690577.16,67121560861464.78,243.6176476111779,61.42283975161039,0.8196463261711008,104.1814194444462,105.08124750237805,17.363567637803115,0.9974345721953226,0.9921861593805239,202.07692307692307,321587237.4641939,7.5799620137180845,52.08895134057741,0.6387684111473233,0.7245270877678832,15.933544381067763,3.0,8.0,36.0,75.0,75.0
781,29760006553232.062,27318378199428.527,312.4685926437378,66.9357361793518,1.2955373779913537,93.23977084501041,94.54853311640113,15.540728834322987,0.9660158089184492,0.9680453318650504,230.125,299363523.4078414,1163.749172756693,46.628234269993065,0.6735048126932539,0.759907595426077,14.268905756285069,3.0,10.0,30.0,76.0,76.0
116,55687361418068.984,56073567967451.04,522.2113474527995,50.611650466918945,0.6686782214525907,125.17350528354592,125.8418778697764,62.88054478342495,0.9959529202446067,0.9905312419546054,181.26666666666668,331610392.99038404,2235.7594446513735,62.90174951536814,0.49364381541384844,0.5464227837673102,45.53406553677385,1.0,3.0,36.0,72.0,72.0
444,50203163467793.71,67770843016389.32,440.8442875788762,52.95572178180401,1.52689669279727,160.0553924724024,161.5880161291861,26.704213405875997,0.9805112304845817,0.9909549811276219,175.07692307692307,347797970.1241643,12.372803346181154,80.04643130887465,0.654582582871863,0.8883235705613217,24.21670889701776,3.0,8.0,36.0,65.0,65.0
782,37408487628464.43,35947643149465.82,321.82917404174805,60.82125210762024,1.5151500804363085,65.62950192086255,67.14497793888934,16.40739224468312,0.976893829943914,0.9950912157136832,159.08333333333334,276398555.5191807,1033.5329089893228,32.78302013147225,0.9351945550968663,1.4593909701196308,15.070058631283322,2.0,5.0,43.0,69.0,69.0
