index,min,max,median,mean,std,25th,50th,75th,90th,95th,99th
682,0.522991895676,11.5327985287,5.93568837643,5.919808370233373,2.562085482559603,3.7932451963425,5.93568837643,8.050749599935,9.346826148037,9.952054774762999,10.771824166770998
349,0.411799192429,11.9786961079,6.051459789275,6.078102969512107,2.5993196288739346,3.9622735977175,6.051459789275,8.1967056393575,9.594500851628,10.250907075419999,11.130142214340001
17,0.258270740509,7.54040527344,3.60338449478,3.632122841953969,1.7231444189015577,2.16349697113,3.60338449478,5.09736037254,6.002948141098,6.330259466174,6.7984507083936006
683,0.462101697922,12.1261091232,6.003836631775,5.994430050192782,2.6053919056600976,3.844569563865,6.003836631775,8.158563435075,9.480828547478,10.09279079439,10.922220745098
350,0.48895072937,12.0841927528,5.77510714531,5.862740441721302,2.576618054450628,3.74084544182,5.77510714531,7.9967019558,9.37355146408,10.01433496472,10.892661838535997
18,0.408753156662,3.7663731575,1.26968383789,1.2969389693198545,0.4468655081068879,0.963897705078,1.26968383789,1.56452739239,1.834536647796,2.036692023277,2.7250822925575995
684,0.36213684082,3.78552031517,1.49077582359,1.492186694482837,0.5683674883343374,1.0298353433575,1.49077582359,1.9281811118125,2.205792474744,2.3760249733910004,2.882630748750593
351,0.323470115662,5.43938422203,1.8389455080050001,1.8804541991309847,0.7240553540046893,1.332311928275,1.8389455080050001,2.3452592492099997,2.782675480839,3.0927326440785,3.9832793951067065
19,0.778738975525,11.0713222027,5.72327065468,5.763657019397898,2.4717801233853387,3.72003769875,5.72327065468,7.8258702755,9.115773582458,9.711763238906,10.463887195592
685,0.189360618591,3.42148423195,1.4405796527849999,1.4414393053260894,0.5900835846835121,0.9560820460317501,1.4405796527849999,1.92246675491,2.226408505442,2.372937655447,2.5856094932527003
352,0.295039176941,5.34761834145,1.838314414025,1.8689778579913718,0.7046864422483667,1.3367856144899999,1.838314414025,2.332999408245,2.742283034324,3.020840251450498,3.8586527395244024
20,0.62576007843,10.304197073,5.089901447295,5.143053199444108,2.2589121952833544,3.237753331665,5.089901447295,7.043711483475,8.198696160314,8.7203202128375,9.4394848871199
686,1.08387327194,7.40228009224,3.97119951248,3.9995656299006654,1.5377410830776186,2.7173535823800004,3.97119951248,5.301322221755,6.01217031479,6.42708659172,7.0612592458690004
21,0.372815132141,7.92604970932,3.860518574715,3.9011028241013004,1.7115356069815895,2.48767358065,3.860518574715,5.3232805728925,6.226314783095,6.634928107265,7.1757333159405
353,0.317321538925,11.8240015507,5.55693125725,5.606314207950056,2.5859321823887655,3.458144783975,5.55693125725,7.77688461542,9.124145174027001,9.682462596895002,10.472330710838
687,0.768139839172,5.90767526627,2.802942276,2.791417051242564,1.0423575885036325,1.9221803545925,2.802942276,3.662160396575,4.112197208403,4.445621192454499,4.8265087461467004
22,0.593853712082,9.15243053436,4.645288586615,4.647218142188814,1.9542448520372664,3.0307713747025,4.645288586615,6.2716035246874995,7.254267454145,7.70891839266,8.365354955201001
354,0.676663160324,13.871786356,6.031747102735,6.053631489871247,2.5897049708348217,3.9470117688174997,6.031747102735,8.14960503578,9.47682271004,10.131807851749999,11.356053969857
688,0.513244390488,5.28158473969,2.77176499367,2.7695408057719986,1.088886276172908,1.87644290924,2.77176499367,3.66368055344,4.21096138954,4.497752046584,4.9209291744244
23,0.424254179001,3.65738201141,1.29860854149,1.3277344142259564,0.45081952434977346,0.99146604538,1.29860854149,1.6072007417649998,1.87788949013,2.0726941108729995,2.7216545295716
689,0.254123210907,3.04560661316,1.03563761711,1.0574916914422474,0.3777939501575964,0.76634418964425,1.03563761711,1.3146418929074999,1.545254206658,1.6822550654384996,2.0140656208999994
355,0.370029449463,7.50460028648,2.909165263175,2.9315194754928884,1.23150777472909,1.9403911828975,2.909165263175,3.880634784695,4.534404182437,4.8987303256954995,5.725380327702195
24,0.252180099487,7.69645118713,3.79568958282,3.8183020851412772,1.7108299610660713,2.40623295307,3.79568958282,5.235476374625,6.149669218068,6.537512445449,7.0399640846248
690,0.35404753685,8.94987535477,4.36700367928,4.396181351857156,1.9847545019101125,2.74099040031,4.36700367928,6.04094576836,7.110162830356,7.561868190767999,8.1752022838636
356,0.492166280746,8.1578578949,4.049122571945,4.089360926898794,1.6988628266984527,2.7103772759474998,4.049122571945,5.482300698755,6.388730645180001,6.822206974029999,7.427737975119
25,0.434700727463,9.31903290749,4.132140874865,4.112016934790483,1.7544884588914669,2.6632585525525,4.132140874865,5.543179929255,6.424502134322001,6.854621207717499,7.5606172585456
691,0.241235494614,5.61975955963,2.09864473343,2.104815807339157,0.8973550648811607,1.3717420101150002,2.09864473343,2.8147462606399998,3.268162918094,3.49542474747,4.0211636304816
357,0.271644115448,6.04512357712,2.336032271385,2.3468700984390516,0.9392899571393599,1.606797218325,2.336032271385,3.0436491966225,3.541672229771,3.8328033804859984,4.665789382462202
26,0.614530324936,6.16788578033,2.80962944031,2.8003184063041235,1.0991378988662248,1.87954449654,2.80962944031,3.72293710709,4.22447967529,4.51458024979,4.806887722014
692,0.52855181694,7.99966669083,3.9844591617600003,3.9936325630810177,1.6893394735493754,2.58022278547,3.9844591617600003,5.3978331089025,6.263193416598,6.661101686954499,7.233078522680399
358,0.406729698181,6.1779563427,2.23396551609,2.253641741727579,0.9159905949140362,1.5237154960625001,2.23396551609,2.9241861104974998,3.392215013505,3.674418389795,4.7357255101155
27,0.241007328033,5.29583239555,2.197855234145,2.19478378819141,0.9105408392195884,1.4500704407699998,2.197855234145,2.9251691102999997,3.392037320134,3.6301663756354996,4.0596747422199995
693,0.868599891663,10.0017871857,5.30949807167,5.277010463929555,2.186429379389088,3.45593070984,5.30949807167,7.108902335165,8.147230005264,8.689818406106,9.4608362197908
359,0.259644269943,6.57254815102,2.326006293295,2.366718447665695,1.0162363905521372,1.5799112319925,2.326006293295,3.0683576464625,3.634119510654,3.9936621427559995,5.211175525189894
28,0.683874130249,9.00119447708,4.596098423,4.63744109781362,1.9455408694458434,3.028915405275,4.596098423,6.27241551876,7.25232648849,7.72600066662,8.329694533348
694,0.177624225616,3.78526973724,1.51921606064,1.5193678271670874,0.6059871460365955,1.032023012635,1.51921606064,2.0011658072475003,2.317464232445,2.477384984495,2.7346369743374996
360,0.468925476074,10.3799908161,5.46887207031,5.376776904012473,2.27343249196238,3.4771711826300002,5.46887207031,7.28896033764,8.351118755342,8.850693178177,9.539924755092601
29,0.371507167816,9.37051439285,4.69709682465,4.687394467151862,2.037994448453407,2.98704147339,4.69709682465,6.37735104561,7.421029901502001,7.896195936204,8.558413753506
695,0.559515714645,3.90297341347,2.10573959351,2.100614729719274,0.7725814381059044,1.45681858063,2.10573959351,2.740703582765,3.10414743423,3.3257626295050002,3.6460900783510004
361,0.231742143631,6.12700772285,1.9107761383050001,1.9675052102272224,0.801917476588971,1.3823316693325,1.9107761383050001,2.436531603335,2.907072401047,3.322073316574999,4.567551376816
30,0.165360689163,4.69878530502,1.53132104874,1.538369095032722,0.6527603594406338,1.0230126976974998,1.53132104874,2.0203539729149997,2.3556087255460003,2.5468908906,3.2019074177745006
696,0.336149692535,3.03822302818,0.998244524002,1.0206545926746475,0.3550026689635049,0.751417994499,0.998244524002,1.244446635245,1.45919966698,1.6046630144125,2.0781810760455
362,0.471942663193,4.67691707611,2.17402362823,2.1752035173215734,0.824429895932693,1.4971035718899999,2.17402362823,2.850457906725,3.2553999424,3.4885692596449998,3.763824152946
31,0.659958600998,6.08326792717,3.28289532661,3.2982088575803745,1.3177754286318872,2.20237565041,3.28289532661,4.40190148354,5.078836154936,5.389182519909999,5.7483178043356
697,0.27922296524,7.01361012459,2.7761349678,2.7799457523239304,1.198083603773229,1.797850489615,2.7761349678,3.7455552816399997,4.34172987938,4.65153026581,5.232937836651001
363,0.337870359421,5.93737626076,2.24728894234,2.267579388056767,0.9225411461663138,1.533102273945,2.24728894234,2.9639673233,3.44539785385,3.7171076536200003,4.579847025874
32,0.405506849289,7.82248473167,3.97670507431,4.005239403936654,1.7268253804953986,2.57165801525,3.97670507431,5.44515860081,6.34609675407,6.754977583884999,7.311055779455
698,0.463204145432,7.69729089737,3.98626947403,3.986805898839437,1.673133566340671,2.6062065362949998,3.98626947403,5.37557172775,6.229933261868,6.6205022573450005,7.172377314567601
364,0.519510507584,11.1802933216,5.23231077194,5.316216596535981,2.3252732918539976,3.4091417789475003,5.23231077194,7.226220428942501,8.497654747962999,9.086856627469,9.8920606946929
33,0.359431505203,6.06909537315,2.119639396665,2.1361694837308542,0.8967945192259258,1.4052180051775,2.119639396665,2.8245920538875,3.2640002965950003,3.494965970515,4.372069406511502
699,0.632072210312,8.58402299881,4.47702097893,4.495194809088305,1.9177833306562295,2.8988223075899997,4.47702097893,6.0895229578,7.086779832842001,7.550468719003,8.1432682085016
365,0.280007839203,4.68993997574,1.6803914308549999,1.6998696843947982,0.6716770432211981,1.18322634697,1.6803914308549999,2.1487637162224997,2.516074514385,2.814881551269,3.5510884761781
34,0.711678981781,10.86591506,5.6722381115,5.706212804706248,2.479919411856375,3.62184560299,5.6722381115,7.795914053915,9.067290067676,9.635232329372,10.37378779891
700,0.181212663651,3.55926609039,1.09251332283,1.1199212450609959,0.43736152599028577,0.789559841156,1.09251332283,1.40324997902,1.6636115074139999,1.8414041996,2.3914617347715996
366,0.666819572449,11.9387466908,5.8599114418,5.901712380372194,2.526939654763993,3.806898236275,5.8599114418,7.99522960186,9.303460359576,9.924541783332998,10.833550987214004
35,0.39661192894,11.189088583,5.600693345070001,5.6313963025675005,2.5501630448069332,3.5183511972400003,5.600693345070001,7.73332154751,9.124482679369,9.6976050376925,10.465959541787988
701,0.222814559937,4.28731036186,2.1038851738,2.102230132937789,0.8675808628861871,1.39350628853,2.1038851738,2.811720967295,3.26608085632,3.47859144211,3.7786829233170005
367,0.47349691391,11.0088186264,5.35160827637,5.3638851276472685,2.2962707173948917,3.490062236785,5.35160827637,7.2349170446399995,8.462629413602,9.013894820211,9.781490778918394
36,0.211191654205,7.92958068848,3.717725872995,3.697369580508895,1.7499641910323778,2.2052357792899997,3.717725872995,5.1875141263,6.0550444126150005,6.3909122347850005,6.884497427937499
702,0.478928089142,11.5199375153,5.836074233054999,5.874814592106537,2.569667435519615,3.743887662885,5.836074233054999,8.0183125734325,9.344176411629999,9.950253307817501,10.781726038470003
368,0.168960094452,5.34475541115,1.61517286301,1.6426506080912733,0.6876516284203694,1.12741065025,1.61517286301,2.09678578377,2.478723526,2.73230576515,3.63590312004
37,0.399130105972,10.1838755608,4.96311974525,5.033850330576902,2.2757303397319277,3.14229869843,4.96311974525,6.94262552261,8.15475058556,8.66390752792,9.33928012848
